timestamp,title,asin,consumptionDurationMs,terminationReason,deviceType,musicTerritory,isShufflePlay,titleSetAsin,trackLengthMs,artistAsin,selectionSourceArtistAsin
2018-07-13 20:55:17 GMT,Devil In A Midnight Mass,B00NXYYWUY,171000,trackFinished,A1DL2DVDQVK3Q,DE,false,B07DHVM8F6,171000,B001Q57WCC,
2018-07-13 20:52:24 GMT,I Write Sins Not Tragedies,B001SGAOYC,186000,trackFinished,A1DL2DVDQVK3Q,DE,false,B07BZJZM77,186000,B001QA3XPW,
2018-07-13 20:49:16 GMT,Misery Business,B002H5L596,211000,trackFinished,A1DL2DVDQVK3Q,DE,false,B077WXF3B2,211000,B001QA5KQ2,
2018-07-13 20:45:44 GMT,Good Bye Logik,B001SV2ECC,224000,trackFinished,A1DL2DVDQVK3Q,DE,false,B01N2LBUEQ,224000,B001Q9UIG0,
2018-07-13 20:41:58 GMT,The Bad Touch [Explicit],B00PBU02YS,259000,trackFinished,A1DL2DVDQVK3Q,DE,false,B072K8F218,259000,B001Q5AU44,
2018-07-13 20:37:37 GMT,My Way,B011JPMO2Q,272000,trackFinished,A1DL2DVDQVK3Q,DE,false,B077WYRTFP,272000,B001Q9GJM2,
2018-07-13 20:33:04 GMT,Old School Hollywood,B001V2U6HS,176000,trackFinished,A1DL2DVDQVK3Q,DE,false,B077X1HM7Z,176000,B001QP2S30,
2018-07-13 20:30:06 GMT,Red Flag,B00NXYYYRA,198000,trackFinished,A1DL2DVDQVK3Q,DE,false,B01LLY4ZQS,198000,B001Q57WCC,
2018-07-13 20:26:47 GMT,With You,B001RAGP8S,203000,trackFinished,A1DL2DVDQVK3Q,DE,false,B01LQUHHIU,203000,B001Q9S5ZG,
2018-07-13 20:23:24 GMT,American Idiot [Explicit],B003UDK2GG,176000,trackFinished,A1DL2DVDQVK3Q,DE,false,B075TC4ZHJ,176000,B001Q9GIPA,
2018-07-13 20:20:27 GMT,Say Anything [Clean],B00255D0NM,261000,trackFinished,A1DL2DVDQVK3Q,DE,false,B01LLV7KNQ,261000,B001Q57IQM,
2018-07-13 20:16:05 GMT,Komplett im Arsch,B009RF3W7W,185000,userNext,A1DL2DVDQVK3Q,DE,false,B01N43H1QM,283000,B009IUZIXM,
2018-07-13 20:13:00 GMT,Savior,B00NLBR73S,242000,trackFinished,A1DL2DVDQVK3Q,DE,false,B01LQU3F1S,242000,B001Q9906O,
2018-07-13 20:08:57 GMT,Fallen Leaves,B00NXYZ1U4,199000,trackFinished,A1DL2DVDQVK3Q,DE,false,B01LLWKYI8,199000,B001Q57WCC,
2018-06-13 13:48:13 GMT,Found,B07BQZVFBQ,237000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DGP4RBR,237000,B002753LH0,B002753LH0
2018-06-13 13:44:15 GMT,Desolation,B07BR3FKH3,269000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DD7BXN8,269000,B002753LH0,B002753LH0
2018-06-13 13:39:45 GMT,Take You With Me,B07BR2C389,86000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07BR2C389,259000,B002753LH0,B002753LH0
2018-06-13 12:45:36 GMT,Take You With Me,B07BR2C389,175000,userStop,A16ZV8BU3SN1N3,DE,false,B07BR2C389,259000,B002753LH0,B002753LH0
2018-06-13 12:42:41 GMT,As The Silence Becomes Me,B07BQRBS6Z,317000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DFD2VF2,317000,B002753LH0,B002753LH0
2018-06-13 12:37:24 GMT,The Day When Legions Burned,B07BQRNP6D,189000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DGFDYC8,189000,B002753LH0,B002753LH0
2018-06-13 12:34:14 GMT,A Lot Like Sin,B07BR4SNRS,255000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DDNTY3C,271000,B002753LH0,B002753LH0
2018-06-13 12:20:02 GMT,A Lot Like Sin,B07BR4SNRS,17000,userStop,A16ZV8BU3SN1N3,DE,false,B07DDNTY3C,271000,B002753LH0,B002753LH0
2018-06-13 12:19:45 GMT,The First The Last,B07BQV7YK5,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DF98M5P,281000,B002753LH0,B002753LH0
2018-06-13 12:15:04 GMT,Traipse,B07BR1RTMT,262000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DD16HCC,262000,B002753LH0,B002753LH0
2018-06-13 12:10:41 GMT,Make It Hurt,B07BR3C6TB,252000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DCZHZM6,252000,B002753LH0,B002753LH0
2018-06-13 12:06:28 GMT,Throw Them To The Lions,B07BQT3LK4,200000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DD2CHY1,200000,B002753LH0,B002753LH0
2018-06-13 12:03:08 GMT,Trust,B07BR2VD2L,278000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DDC1MDJ,278000,B002753LH0,B002753LH0
2018-06-13 11:58:28 GMT,A Dying Machine,B07BQNS36B,247000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07BQNS36B,378000,B002753LH0,B002753LH0
2018-06-13 11:44:24 GMT,A Dying Machine,B07BQNS36B,24000,userStop,A16ZV8BU3SN1N3,DE,false,B07BQNS36B,378000,B002753LH0,B002753LH0
2018-06-13 11:39:54 GMT,A Dying Machine,B07BQNS36B,108000,userStop,A16ZV8BU3SN1N3,DE,false,B07BQNS36B,378000,B002753LH0,B002753LH0
2018-06-13 11:38:06 GMT,From The Sky,B07BQWFV55,222000,userStop,A16ZV8BU3SN1N3,DE,false,B07DDLRKXF,222000,B002753LH0,B002753LH0
2018-06-13 11:38:06 GMT,From The Sky,B07BQWFV55,0,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DDLRKXF,222000,B002753LH0,B002753LH0
2018-06-13 11:34:24 GMT,Bringer Of War ,B07BR28NX1,293000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07BR28NX1,293000,B002753LH0,B002753LH0
2018-06-13 11:26:41 GMT,Found,B07BQZVFBQ,237000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DGP4RBR,237000,B002753LH0,B002753LH0
2018-06-13 11:22:43 GMT,Desolation,B07BR3FKH3,269000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DD7BXN8,269000,B002753LH0,B002753LH0
2018-06-13 11:18:14 GMT,Take You With Me,B07BR2C389,30000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07BR2C389,259000,B002753LH0,B002753LH0
2018-06-13 11:07:10 GMT,Take You With Me,B07BR2C389,233000,userStop,A16ZV8BU3SN1N3,DE,false,B07BR2C389,259000,B002753LH0,B002753LH0
2018-06-13 10:43:44 GMT,As The Silence Becomes Me,B07BQRBS6Z,24000,userStop,A16ZV8BU3SN1N3,DE,false,B07DFD2VF2,317000,B002753LH0,B002753LH0
2018-06-13 10:36:48 GMT,As The Silence Becomes Me,B07BQRBS6Z,73000,userStop,A16ZV8BU3SN1N3,DE,false,B07DFD2VF2,317000,B002753LH0,B002753LH0
2018-06-13 10:35:34 GMT,The Day When Legions Burned,B07BQRNP6D,189000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DGFDYC8,189000,B002753LH0,B002753LH0
2018-06-13 10:17:38 GMT,A Lot Like Sin,B07BR4SNRS,85000,userStop,A16ZV8BU3SN1N3,DE,false,B07DDNTY3C,271000,B002753LH0,B002753LH0
2018-06-13 10:16:14 GMT,The First The Last,B07BQV7YK5,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DF98M5P,281000,B002753LH0,B002753LH0
2018-06-13 10:11:33 GMT,Traipse,B07BR1RTMT,262000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DD16HCC,262000,B002753LH0,B002753LH0
2018-06-13 10:07:10 GMT,Make It Hurt,B07BR3C6TB,252000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DCZHZM6,252000,B002753LH0,B002753LH0
2018-06-13 10:02:57 GMT,Throw Them To The Lions,B07BQT3LK4,200000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DD2CHY1,200000,B002753LH0,B002753LH0
2018-06-13 09:59:37 GMT,Trust,B07BR2VD2L,278000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DDC1MDJ,278000,B002753LH0,B002753LH0
2018-06-13 09:54:58 GMT,A Dying Machine,B07BQNS36B,378000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07BQNS36B,378000,B002753LH0,B002753LH0
2018-06-13 09:48:39 GMT,From The Sky,B07BQWFV55,222000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07DDLRKXF,222000,B002753LH0,B002753LH0
2018-06-13 09:44:56 GMT,Bringer Of War ,B07BR28NX1,293000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07BR28NX1,293000,B002753LH0,B002753LH0
2018-05-17 21:56:05 GMT,All I Know,B0038Z8XIU,293000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVM7KC,293000,B00283AQ10,
2018-05-17 21:51:11 GMT,Umbra,B0038ZCJ58,470000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVL8SO,470000,B00283AQ10,
2018-05-17 21:43:20 GMT,Set Fire to the Hive,B0038ZCJ1C,268000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVL9ZQ,268000,B00283AQ10,
2018-05-17 21:38:54 GMT,New Day,B0038ZAVOE,500000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVLUGE,500000,B00283AQ10,
2018-05-17 21:30:30 GMT,Goliath,B0038ZE7YE,278000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LW70GK5,278000,B00283AQ10,
2018-05-17 21:25:52 GMT,Simple Boy,B0038ZCISG,347000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVLE3I,347000,B00283AQ10,
2018-05-17 21:20:05 GMT,Om,B00DS5124C,1000,userNext,A16ZV8BU3SN1N3,DE,false,B01NC2F7G3,231000,B00283AQ10,
2018-05-17 21:20:03 GMT,Om,B00DS5124C,0,trackScrub,A16ZV8BU3SN1N3,DE,false,B01NC2F7G3,231000,B00283AQ10,
2018-05-17 21:20:03 GMT,Om,B00DS5124C,8000,trackScrub,A16ZV8BU3SN1N3,DE,false,B01NC2F7G3,231000,B00283AQ10,
2018-05-17 21:19:55 GMT,Alpha Omega,B00DS5115W,100000,userNext,A16ZV8BU3SN1N3,DE,false,B078BXDD24,476000,B00283AQ10,
2018-05-17 21:18:15 GMT,Float,B00DS5106W,256000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01NC22WKC,256000,B00283AQ10,
2018-05-17 21:13:58 GMT,The Last Few,B00DS50ZAY,315000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01MUM04FY,315000,B00283AQ10,
2018-05-17 21:08:42 GMT,Amusia,B00DS50Y6O,54000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01N48OB2A,54000,B00283AQ10,
2018-05-17 21:07:48 GMT,Sky Machine,B00DS50X9C,468000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01N6YOM3I,468000,B00283AQ10,
2018-05-17 21:00:00 GMT,Eidolon,B00DS50W5C,224000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01MRS78X4,224000,B00283AQ10,
2018-05-17 20:56:15 GMT,Asymmetry,B00DS50V5I,156000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01N2A2SCQ,156000,B00283AQ10,
2018-05-17 20:53:38 GMT,Aeons,B00DS50U7C,438000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01MXSZOLH,438000,B00283AQ10,
2018-05-17 20:46:20 GMT,The Refusal,B00DS50T5A,294000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01N3Z1VKI,294000,B00283AQ10,
2018-05-17 20:41:25 GMT,We Are,B00DS50RVQ,355000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01N5X12HX,355000,B00283AQ10,
2018-05-17 20:35:30 GMT,A.M. War,B00DS50R4I,317000,trackFinished,A16ZV8BU3SN1N3,DE,false,B0789XD3VL,317000,B00283AQ10,
2018-05-17 20:30:12 GMT,Nachash,B00DS50Q3K,289000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01N5EGVK0,289000,B00283AQ10,
2018-05-17 20:25:22 GMT,Aum,B00DS50OZU,141000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01N3BMZCA,141000,B00283AQ10,
2018-05-17 20:22:57 GMT,Don't Count On The Wicked,B0093CQYHY,108000,userStop,A16ZV8BU3SN1N3,DE,false,B0093CQYHY,248000,B001Q57WCC,
2018-05-17 20:21:09 GMT,Cure For The Enemy,B0093CQY42,266000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07CB23XTQ,266000,B001Q57WCC,
2018-05-17 20:16:42 GMT,Hanging By A Thread,B0093CQXK2,233000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01MTMPKVH,233000,B001Q57WCC,
2018-05-17 20:12:49 GMT,Man Alive!,B0093CQXAM,216000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LZW90WN,216000,B001Q57WCC,
2018-05-17 20:09:13 GMT,Crooked Minds,B0093CQX0M,304000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LZWFWG8,304000,B001Q57WCC,
2018-05-17 20:04:08 GMT,Stand Up And Run,B0093CQVOA,200000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LQO9Z72,200000,B001Q57WCC,
2018-05-17 20:00:47 GMT,Love Was Still Around,B0093CQV54,226000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LYLMC8L,226000,B001Q57WCC,
2018-05-17 19:57:00 GMT,Runnin' Across The Tracks,B0093CQUOG,259000,trackFinished,A16ZV8BU3SN1N3,DE,false,B0093CQUOG,259000,B001Q57WCC,
2018-05-17 19:52:41 GMT,Surprise Surprise [Explicit],B0093CQUDM,188000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLWL2SE,188000,B001Q57WCC,
2018-05-17 19:49:32 GMT,Viking Death March,B0093CQU3W,243000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLWJAH4,243000,B001Q57WCC,
2018-05-17 19:45:29 GMT,Lonely Road To Absolution,B0093CQTQU,75000,trackFinished,A16ZV8BU3SN1N3,DE,false,B07BW11QBC,75000,B001Q57WCC,
2018-05-17 19:44:14 GMT,Definition Of Destiny,B002G166TU,242000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZEYZY,242000,B001Q57WCC,
2018-05-17 19:40:11 GMT,Sudden Movements,B002G14MG4,91000,userNext,A16ZV8BU3SN1N3,DE,false,B01LLZFRZK,219000,B001Q57WCC,
2018-05-17 19:38:40 GMT,Turn Your Back,B002G166PY,202000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZF4G2,202000,B001Q57WCC,
2018-05-17 19:35:17 GMT,Diamond On A Landmine,B002G131Q6,270000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZDVS0,270000,B001Q57WCC,
2018-05-17 19:30:47 GMT,The Dead Can't Testify,B002G0ZB0Q,268000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZDG9E,268000,B001Q57WCC,
2018-05-17 19:26:17 GMT,Pocketful Of Dreams,B002G14M6Y,199000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZF94E,199000,B001Q57WCC,
2018-05-17 19:22:58 GMT,White Sparrows,B002G0XBJ4,194000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZFKT8,194000,B001Q57WCC,
2018-05-17 19:19:43 GMT,Tears Into Wine,B002G166JA,252000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZE1UW,252000,B001Q57WCC,
2018-05-17 19:15:30 GMT,Saint Veronika,B002G0XBGC,249000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZFONA,249000,B001Q57WCC,
2018-05-17 19:11:21 GMT,Rusted From The Rain,B002G117H6,253000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZEXFK,253000,B001Q57WCC,
2018-05-17 19:07:07 GMT,Devil On My Shoulder,B002G166D6,231000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLZF36S,231000,B001Q57WCC,
2018-05-17 19:03:16 GMT,Voices Of Violence,B001SGN2V4,190000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LW06LOC,190000,B001Q57WCC,
2018-05-17 19:00:05 GMT,Nothing To Lose,B001SGN2NW,218000,trackFinished,A16ZV8BU3SN1N3,DE,false,B077ZXCGF1,218000,B001Q57WCC,
2018-05-17 18:56:27 GMT,Prisoners Of Today,B001SGIM8W,233000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LW2M8TE,233000,B001Q57WCC,
2018-05-17 18:52:34 GMT,Cut The Curtains,B001SGKZ64,230000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LW2KSNT,230000,B001Q57WCC,
2018-05-17 18:48:43 GMT,Standing In The Rain,B001SGEG5A,200000,trackFinished,A16ZV8BU3SN1N3,DE,false,B078DTM1QD,200000,B001Q57WCC,
2018-05-17 18:45:22 GMT,River Below,B001SGKZRI,180000,trackFinished,A16ZV8BU3SN1N3,DE,false,B077XFQ683,180000,B001Q57WCC,
2018-05-17 18:42:22 GMT,The Ex,B001SGKZL4,159000,trackFinished,A16ZV8BU3SN1N3,DE,false,B077XHP4WR,159000,B001Q57WCC,
2018-05-17 18:39:42 GMT,Lies,B001SGJUGK,179000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LW2P7YP,179000,B001Q57WCC,
2018-05-17 18:36:43 GMT,Line & Sinker,B001SGKZ8W,216000,trackFinished,A16ZV8BU3SN1N3,DE,false,B0781R69J9,216000,B001Q57WCC,
2018-05-17 18:33:07 GMT,Try Honesty,B001SGN2QO,255000,trackFinished,A16ZV8BU3SN1N3,DE,false,B077WZNM36,255000,B001Q57WCC,
2018-05-17 18:28:50 GMT,Living In The Shadows,B001SGGKFE,195000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LVWBTFS,195000,B001Q57WCC,
2018-05-17 18:25:35 GMT,This Is How It Goes,B001SGKZY6,207000,trackFinished,A16ZV8BU3SN1N3,DE,false,B077XHB52W,207000,B001Q57WCC,
2018-05-17 18:21:05 GMT,Unable to See,B01CFNVIKU,297000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVIKU,297000,B002753LH0,
2018-05-17 18:16:08 GMT,Rising Storm,B01CFNVGI4,197000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVGI4,197000,B002753LH0,
2018-05-17 18:12:50 GMT,Never Wrong,B01CFNVE3Q,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVE3Q,281000,B002753LH0,
2018-05-17 18:08:11 GMT,Catching Fire,B01CFNVBMU,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVBMU,281000,B002753LH0,
2018-05-17 18:03:27 GMT,Tore My Heart Out,B01CFNV9DG,307000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV9DG,307000,B002753LH0,
2018-05-17 17:58:19 GMT,Betray Me,B01CFNV7BK,244000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV7BK,244000,B002753LH0,
2018-05-17 17:54:14 GMT,Dust,B01CFNV4ZY,321000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV4ZY,321000,B002753LH0,
2018-05-17 17:48:52 GMT,Once Dead,B01CFNV2XI,185000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV2XI,185000,B002753LH0,
2018-05-17 17:45:46 GMT,The Cage,B01CFNV0K8,215000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV0K8,215000,B002753LH0,
2018-05-17 17:42:11 GMT,My Last Mistake,B01CFNUXWY,229000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNUXWY,270000,B002753LH0,
2018-05-17 17:38:16 GMT,My Last Mistake,B01CFNUXWY,41000,userStop,A16ZV8BU3SN1N3,DE,false,B01CFNUXWY,270000,B002753LH0,
2018-05-17 17:37:35 GMT,Rising Storm,B01CFNVGI4,106000,userStop,A16ZV8BU3SN1N3,DE,false,B01CFNVGI4,197000,B002753LH0,
2018-05-17 17:35:48 GMT,Never Wrong,B01CFNVE3Q,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVE3Q,281000,B002753LH0,
2018-05-17 17:31:06 GMT,Catching Fire,B01CFNVBMU,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVBMU,281000,B002753LH0,
2018-05-17 15:34:47 GMT,Tore My Heart Out,B01CFNV9DG,16000,userStop,A16ZV8BU3SN1N3,DE,false,B01CFNV9DG,307000,B002753LH0,
2018-05-17 15:34:31 GMT,Betray Me,B01CFNV7BK,244000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV7BK,244000,B002753LH0,
2018-05-17 15:30:26 GMT,Dust,B01CFNV4ZY,321000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV4ZY,321000,B002753LH0,
2018-05-17 15:25:04 GMT,Once Dead,B01CFNV2XI,185000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV2XI,185000,B002753LH0,
2018-05-17 15:21:58 GMT,The Cage,B01CFNV0K8,215000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV0K8,215000,B002753LH0,
2018-05-17 15:18:22 GMT,My Last Mistake,B01CFNUXWY,270000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNUXWY,270000,B002753LH0,
2018-05-16 20:11:10 GMT,Unable to See,B01CFNVIKU,297000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVIKU,297000,B002753LH0,B002753LH0
2018-05-16 20:06:12 GMT,Rising Storm,B01CFNVGI4,197000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVGI4,197000,B002753LH0,B002753LH0
2018-05-16 20:02:54 GMT,Never Wrong,B01CFNVE3Q,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVE3Q,281000,B002753LH0,B002753LH0
2018-05-16 19:58:12 GMT,Catching Fire,B01CFNVBMU,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVBMU,281000,B002753LH0,B002753LH0
2018-05-16 19:53:32 GMT,Tore My Heart Out,B01CFNV9DG,307000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV9DG,307000,B002753LH0,B002753LH0
2018-05-16 19:48:23 GMT,Betray Me,B01CFNV7BK,244000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV7BK,244000,B002753LH0,B002753LH0
2018-05-16 19:44:18 GMT,Dust,B01CFNV4ZY,321000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV4ZY,321000,B002753LH0,B002753LH0
2018-05-16 19:38:57 GMT,Once Dead,B01CFNV2XI,185000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV2XI,185000,B002753LH0,B002753LH0
2018-05-16 19:35:51 GMT,The Cage,B01CFNV0K8,215000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV0K8,215000,B002753LH0,B002753LH0
2018-05-16 19:32:15 GMT,My Last Mistake,B01CFNUXWY,270000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNUXWY,270000,B002753LH0,B002753LH0
2018-05-16 19:27:44 GMT,Rising Storm,B01CFNVGI4,37000,userStop,A16ZV8BU3SN1N3,DE,false,B01CFNVGI4,197000,B002753LH0,
2018-05-16 19:27:08 GMT,Never Wrong,B01CFNVE3Q,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVE3Q,281000,B002753LH0,
2018-05-16 19:22:26 GMT,Catching Fire,B01CFNVBMU,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVBMU,281000,B002753LH0,
2018-05-16 19:17:45 GMT,Tore My Heart Out,B01CFNV9DG,307000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV9DG,307000,B002753LH0,
2018-05-16 19:12:37 GMT,Betray Me,B01CFNV7BK,244000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV7BK,244000,B002753LH0,
2018-05-16 19:08:32 GMT,Dust,B01CFNV4ZY,321000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV4ZY,321000,B002753LH0,
2018-05-16 19:03:11 GMT,Once Dead,B01CFNV2XI,185000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV2XI,185000,B002753LH0,
2018-05-16 19:00:05 GMT,The Cage,B01CFNV0K8,132000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV0K8,215000,B002753LH0,
2018-05-16 18:56:57 GMT,The Cage,B01CFNV0K8,84000,userStop,A16ZV8BU3SN1N3,DE,false,B01CFNV0K8,215000,B002753LH0,
2018-05-16 18:18:32 GMT,My Last Mistake,B01CFNUXWY,42000,userStop,A16ZV8BU3SN1N3,DE,false,B01CFNUXWY,270000,B002753LH0,
2018-05-16 18:15:51 GMT,Unable to See,B01CFNVIKU,297000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVIKU,297000,B002753LH0,
2018-05-16 18:10:53 GMT,Rising Storm,B01CFNVGI4,197000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVGI4,197000,B002753LH0,
2018-05-16 18:07:35 GMT,Never Wrong,B01CFNVE3Q,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVE3Q,281000,B002753LH0,
2018-05-16 18:02:53 GMT,Catching Fire,B01CFNVBMU,281000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNVBMU,281000,B002753LH0,
2018-05-16 17:58:12 GMT,Tore My Heart Out,B01CFNV9DG,307000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV9DG,307000,B002753LH0,
2018-05-16 17:53:04 GMT,Betray Me,B01CFNV7BK,244000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV7BK,244000,B002753LH0,
2018-05-16 17:48:59 GMT,Dust,B01CFNV4ZY,321000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV4ZY,321000,B002753LH0,
2018-05-16 17:43:37 GMT,Once Dead,B01CFNV2XI,185000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV2XI,185000,B002753LH0,
2018-05-16 17:40:32 GMT,The Cage,B01CFNV0K8,215000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNV0K8,215000,B002753LH0,
2018-05-16 17:36:56 GMT,My Last Mistake,B01CFNUXWY,270000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01CFNUXWY,270000,B002753LH0,
2018-05-16 17:32:25 GMT,The Caudal Lure,B0038ZCJBM,217000,userStop,A16ZV8BU3SN1N3,DE,false,B01LLVL9M4,376000,B00283AQ10,
2018-05-16 17:28:48 GMT,The Medicine Wears Off,B0038ZCJAI,109000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVLUE6,109000,B00283AQ10,
2018-05-16 17:26:58 GMT,All I Know,B0038Z8XIU,293000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVM7KC,293000,B00283AQ10,
2018-05-16 17:22:05 GMT,Umbra,B0038ZCJ58,470000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVL8SO,470000,B00283AQ10,
2018-05-16 17:14:14 GMT,Set Fire to the Hive,B0038ZCJ1C,268000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVL9ZQ,268000,B00283AQ10,
2018-05-16 17:09:45 GMT,New Day,B0038ZAVOE,500000,trackFinished,A16ZV8BU3SN1N3,DE,false,B01LLVLUGE,500000,B00283AQ10,
